"FrontEN","BackEN","FrontES","BackES","Tags","Category","Page"
"What are key implementation considerations for the SCI Scheduler (Data) pattern?","• Use Port 0 with 10K pull-up resistors for reliable data transfer
• Master writes data to port before sending tick falling edge
• Slave reads port immediately upon tick interrupt
• Slave writes response data before toggling watchdog
• Master reads response after detecting watchdog state change
• Set port to 0xFF before reading to configure as input
• Data variables: Tick_message_data_G (Master→Slave), Ack_message_data_G (Slave→Master)","¿Cuáles son las consideraciones clave de implementación para el patrón SCI Scheduler (Data)?","• Usar Puerto 0 con resistencias pull-up de 10K para transferencia de datos confiable
• El Maestro escribe datos al puerto antes de enviar flanco descendente de tick
• El Esclavo lee el puerto inmediatamente al recibir interrupción de tick
• El Esclavo escribe datos de respuesta antes de cambiar el watchdog
• El Maestro lee respuesta después de detectar cambio de estado del watchdog
• Configurar puerto a 0xFF antes de leer para configurarlo como entrada
• Variables de datos: Tick_message_data_G (Maestro→Esclavo), Ack_message_data_G (Esclavo→Maestro)","implementation sci-scheduler-data structural embedded-c","Structural","596"
"```c
void SCI_D_MASTER_Send_Tick_Message(void) {
    SCI_transfer_port = Tick_message_data_G;
    Interrupt_output_pin = 0;
}
```
How does the SCI Scheduler (Data) pattern transfer data from Master to Slave?","Pattern: SCI Scheduler (Data)
Key elements: Master sends data byte to Slave by placing it on transfer port before generating tick interrupt (falling edge). Slave reads this data when interrupt is triggered.","```c
void SCI_D_MASTER_Send_Tick_Message(void) {
    SCI_transfer_port = Tick_message_data_G;
    Interrupt_output_pin = 0;
}
```
¿Cómo transfiere datos el patrón SCI Scheduler (Data) del Maestro al Esclavo?","Patrón: SCI Scheduler (Data)
Elementos clave: El Maestro envía byte de datos al Esclavo colocándolo en el puerto de transferencia antes de generar interrupción de tick (flanco descendente). El Esclavo lee estos datos cuando se dispara la interrupción.","code-example sci-scheduler-data structural c data-transfer","Structural","600"
"```c
void SCI_D_SLAVE_Process_Tick_Message(void) {
    SCI_Transfer_Port = 0xFF;
    Tick_message_data_G = SCI_Transfer_Port;
}
```
How does the Slave receive data in the SCI Scheduler (Data) pattern?","Pattern: SCI Scheduler (Data)
Key elements: Slave reads incoming data from Master via transfer port after tick interrupt. Port is set to 0xFF first to configure as input, then data byte is read.","```c
void SCI_D_SLAVE_Process_Tick_Message(void) {
    SCI_Transfer_Port = 0xFF;
    Tick_message_data_G = SCI_Transfer_Port;
}
```
¿Cómo recibe datos el Esclavo en el patrón SCI Scheduler (Data)?","Patrón: SCI Scheduler (Data)
Elementos clave: El Esclavo lee datos entrantes del Maestro vía puerto de transferencia después de interrupción de tick. El puerto se configura primero a 0xFF para configurarlo como entrada, luego se lee el byte de datos.","code-example sci-scheduler-data structural c data-transfer","Structural","606"
"What is the intent of the SCU Scheduler (Local) UART-based pattern?","Schedule tasks and transfer data over a local network of 8051 microcontrollers connected via their UARTs, using serial communication for both synchronization and data exchange.","¿Cuál es la intención del patrón SCU Scheduler (Local) basado en UART?","Programar tareas y transferir datos sobre una red local de microcontroladores 8051 conectados vía sus UARTs, usando comunicación serial tanto para sincronización como para intercambio de datos.","intent scu-scheduler-local structural uart embedded-systems","Structural","609"
"When would you use the SCU Scheduler (Local) UART-based pattern?","• When connecting two or more 8051 family microcontrollers
• When UART hardware is available on all nodes
• For both local networks (centimeters) and distributed networks (up to 1km with RS-485)
• When serial communication infrastructure is already in place","¿Cuándo usarías el patrón SCU Scheduler (Local) basado en UART?","• Cuando conectas dos o más microcontroladores de la familia 8051
• Cuando el hardware UART está disponible en todos los nodos
• Para redes locales (centímetros) y redes distribuidas (hasta 1km con RS-485)
• Cuando la infraestructura de comunicación serial ya está en su lugar","use-case scu-scheduler-local structural uart","Structural","609"
"What are the key participants in the SCU Scheduler (Local) UART-based pattern?","• Master UART Scheduler: Timer-driven scheduler that sends tick messages as UART data bytes, receives acknowledgments via UART receive interrupts
• Slave UART Scheduler: Interrupt-driven scheduler triggered by UART receive interrupts from Master tick messages, sends acknowledgments via UART transmit
• UART Hardware: Built-in serial communication peripheral providing transmit/receive capability and interrupt generation","¿Cuáles son los participantes clave en el patrón SCU Scheduler (Local) basado en UART?","• Planificador UART Maestro: Planificador impulsado por temporizador que envía mensajes de tick como bytes de datos UART, recibe reconocimientos vía interrupciones de recepción UART
• Planificador UART Esclavo: Planificador impulsado por interrupciones disparado por interrupciones de recepción UART de mensajes de tick del Maestro, envía reconocimientos vía transmisión UART
• Hardware UART: Periférico de comunicación serial incorporado que proporciona capacidad de transmisión/recepción y generación de interrupciones","key-concepts scu-scheduler-local structural uart","Structural","609"
"What are the benefits and drawbacks of the SCU Scheduler (Local) UART-based pattern?","Benefits:
• Simple two-stage process leveraging UART interrupts
• Standard serial communication hardware
• Suitable for both local and distributed networks
• Can use RS-485 for long-distance communication (up to 1km)
• Built-in error detection with UART parity/framing
• 8-bit data transfer per tick message

Drawbacks:
• 8-bit limitation requires careful message structure design
• Multiple bytes needed to send node address and data together
• Slower than parallel communication methods
• Requires baud rate configuration and synchronization
• Limited number of nodes depending on bus topology","¿Cuáles son los beneficios y desventajas del patrón SCU Scheduler (Local) basado en UART?","Beneficios:
• Proceso simple de dos etapas aprovechando interrupciones UART
• Hardware de comunicación serial estándar
• Adecuado para redes tanto locales como distribuidas
• Puede usar RS-485 para comunicación de larga distancia (hasta 1km)
• Detección de errores incorporada con paridad/trama UART
• Transferencia de datos de 8 bits por mensaje de tick

Desventajas:
• Limitación de 8 bits requiere diseño cuidadoso de estructura de mensajes
• Se necesitan múltiples bytes para enviar dirección de nodo y datos juntos
• Más lento que métodos de comunicación paralela
• Requiere configuración y sincronización de velocidad en baudios
• Número limitado de nodos dependiendo de topología del bus","benefits-drawbacks scu-scheduler-local structural uart","Structural","610"
"What patterns are related to SCU Scheduler (Local)?","• SCI Scheduler (Data): Parallel port-based alternative with faster data transfer
• CAN Scheduler: More sophisticated protocol for automotive/industrial applications
• UART Communication: Underlying hardware mechanism used by this pattern","¿Qué patrones están relacionados con SCU Scheduler (Local)?","• SCI Scheduler (Data): Alternativa basada en puerto paralelo con transferencia de datos más rápida
• CAN Scheduler: Protocolo más sofisticado para aplicaciones automotrices/industriales
• Comunicación UART: Mecanismo de hardware subyacente usado por este patrón","related-patterns scu-scheduler-local structural uart","Structural","610"
"```c
void MASTER_Update_T2(void) interrupt INTERRUPT_Timer_2_Overflow {
    MASTER_Send_Tick_Message(...);
}

void SLAVE_Update(void) interrupt INTERRUPT_UART_Rx_Tx {
    SLAVE_Send_Ack_Message_To_Master();
}
```
What scheduling approach does this code demonstrate?","Pattern: SCU Scheduler (Local)
Key elements: Master timer interrupt sends tick via UART to synchronize Slaves. Slave UART receive interrupt triggers on tick receipt, processes tasks, and sends acknowledgment back to Master.","```c
void MASTER_Update_T2(void) interrupt INTERRUPT_Timer_2_Overflow {
    MASTER_Send_Tick_Message(...);
}

void SLAVE_Update(void) interrupt INTERRUPT_UART_Rx_Tx {
    SLAVE_Send_Ack_Message_To_Master();
}
```
¿Qué enfoque de planificación demuestra este código?","Patrón: SCU Scheduler (Local)
Elementos clave: La interrupción del temporizador del Maestro envía tick vía UART para sincronizar Esclavos. La interrupción de recepción UART del Esclavo se dispara al recibir tick, procesa tareas y envía reconocimiento de regreso al Maestro.","code-example scu-scheduler-local structural c uart","Structural","610"
"Compare SCI Scheduler (Data) vs SCU Scheduler (Local)","Similarities:
• Both provide task synchronization and data transfer
• Both use interrupt-driven Slave schedulers
• Both support bidirectional communication

Differences:
• SCI uses parallel ports, SCU uses UART serial communication
• SCI transfers data faster but requires more pins
• SCU supports longer distances (up to 1km with RS-485)
• SCI limited to local networks, SCU suitable for distributed systems

When to use each:
• SCI: When ports are available and high-speed local data transfer needed
• SCU: When using serial infrastructure or distributed networks required","Compara SCI Scheduler (Data) vs SCU Scheduler (Local)","Similitudes:
• Ambos proporcionan sincronización de tareas y transferencia de datos
• Ambos usan planificadores Esclavo impulsados por interrupciones
• Ambos soportan comunicación bidireccional

Diferencias:
• SCI usa puertos paralelos, SCU usa comunicación serial UART
• SCI transfiere datos más rápido pero requiere más pines
• SCU soporta distancias más largas (hasta 1km con RS-485)
• SCI limitado a redes locales, SCU adecuado para sistemas distribuidos

Cuándo usar cada uno:
• SCI: Cuando los puertos están disponibles y se necesita transferencia de datos local de alta velocidad
• SCU: Cuando se usa infraestructura serial o se requieren redes distribuidas","comparison sci-scheduler-data scu-scheduler-local","Comparison","593"
"Which patterns use the Shared-Clock Architecture concept?","All patterns use a single accurate clock on the Master node to drive the entire distributed system. Slave nodes derive their timing from messages sent by the Master, ensuring synchronization without requiring accurate clocks on every node.

Patterns: SCI Scheduler (Tick) Version 2, SCI Scheduler (Data), SCU Scheduler (Local)","¿Qué patrones usan el concepto de Arquitectura de Reloj Compartido?","Todos los patrones usan un solo reloj preciso en el nodo Maestro para impulsar todo el sistema distribuido. Los nodos Esclavo derivan su tiempo de los mensajes enviados por el Maestro, asegurando sincronización sin requerir relojes precisos en cada nodo.

Patrones: SCI Scheduler (Tick) Versión 2, SCI Scheduler (Data), SCU Scheduler (Local)","cross-cutting shared-clock-architecture embedded-systems","Cross-Cutting","577"
